2020-11-23 13:25:59.654733	4376	started experiment GE3_20_11_23
2020-11-23 13:25:59.655004	4377	closing door 0
2020-11-23 13:25:59.830959	4378	door 0 closed
2020-11-23 13:25:59.831693	4379	closing door 1
2020-11-23 13:26:00.115366	4380	door 1 closed
2020-11-23 13:26:00.116089	4381	closing door 2
2020-11-23 13:26:00.289435	4382	door 2 closed
2020-11-23 13:26:00.290178	4383	closing door 3
2020-11-23 13:26:00.490685	4384	door 3 closed
2020-11-23 13:26:16.214156	4385	feeder 1 reached (7)
2020-11-23 13:26:16.214798	4386	closing door 1
2020-11-23 13:26:16.291826	4387	door 1 closed
2020-11-23 13:26:16.292247	4388	opening door 2
2020-11-23 13:26:16.973257	4389	door 2 opened
2020-11-23 13:26:16.973978	4390	closing door 0
2020-11-23 13:26:17.310946	4391	door 0 closed
2020-11-23 13:26:17.311594	4392	opening door 3
2020-11-23 13:26:18.054997	4393	door 3 opened
2020-11-23 13:26:41.987259	4394	feeder 2 reached (5)
2020-11-23 13:26:41.988011	4395	closing door 3
2020-11-23 13:26:42.676896	4396	door 3 closed
2020-11-23 13:26:42.677610	4397	opening door 0
2020-11-23 13:26:43.404655	4398	door 0 opened
2020-11-23 13:26:43.405256	4399	closing door 2
2020-11-23 13:26:44.558660	4400	door 2 closed
2020-11-23 13:26:44.559417	4401	opening door 1
2020-11-23 13:26:45.310659	4402	door 1 opened
2020-11-23 13:28:17.571820	4403	feeder 1 reached (8)
2020-11-23 13:28:17.572440	4404	closing door 1
2020-11-23 13:28:18.270304	4405	door 1 closed
2020-11-23 13:28:18.270695	4406	opening door 2
2020-11-23 13:28:19.010183	4407	door 2 opened
2020-11-23 13:28:19.010877	4408	closing door 0
2020-11-23 13:28:19.990930	4409	door 0 closed
2020-11-23 13:28:19.991613	4410	opening door 3
2020-11-23 13:28:20.755180	4411	door 3 opened
2020-11-23 13:28:39.083528	4412	feeder 2 reached (6)
2020-11-23 13:28:39.084200	4413	closing door 3
2020-11-23 13:28:39.760025	4414	door 3 closed
2020-11-23 13:28:39.760945	4415	opening door 0
2020-11-23 13:28:40.463749	4416	door 0 opened
2020-11-23 13:28:40.464555	4417	closing door 2
2020-11-23 13:28:41.327764	4418	door 2 closed
2020-11-23 13:28:41.328318	4419	opening door 1
2020-11-23 13:28:42.095926	4420	door 1 opened
2020-11-23 13:29:16.965047	4421	feeder 1 reached (9)
2020-11-23 13:29:16.965719	4422	closing door 1
2020-11-23 13:29:17.690064	4423	door 1 closed
2020-11-23 13:29:17.690766	4424	opening door 2
2020-11-23 13:29:18.375314	4425	door 2 opened
2020-11-23 13:29:18.375954	4426	closing door 0
2020-11-23 13:29:19.400513	4427	door 0 closed
2020-11-23 13:29:19.401578	4428	opening door 3
2020-11-23 13:29:20.162777	4429	door 3 opened
2020-11-23 13:30:11.009945	4430	feeder 2 reached (7)
2020-11-23 13:30:11.010474	4431	closing door 3
2020-11-23 13:30:11.719023	4432	door 3 closed
2020-11-23 13:30:11.719546	4433	opening door 0
2020-11-23 13:30:12.439817	4434	door 0 opened
2020-11-23 13:30:12.440813	4435	closing door 2
2020-11-23 13:30:13.476088	4436	door 2 closed
2020-11-23 13:30:13.476790	4437	opening door 1
2020-11-23 13:30:14.237461	4438	door 1 opened
2020-11-23 13:30:21.681799	4439	feeder 1 reached (10)
2020-11-23 13:30:21.682428	4440	closing door 1
2020-11-23 13:30:22.367855	4441	door 1 closed
2020-11-23 13:30:22.368661	4442	opening door 2
2020-11-23 13:30:23.079988	4443	door 2 opened
2020-11-23 13:30:23.080441	4444	closing door 0
2020-11-23 13:30:24.101072	4445	door 0 closed
2020-11-23 13:30:24.101725	4446	opening door 3
2020-11-23 13:30:24.848985	4447	door 3 opened
2020-11-23 13:31:15.915755	4448	feeder 2 reached (8)
2020-11-23 13:31:15.916025	4449	closing door 3
2020-11-23 13:31:16.592173	4450	door 3 closed
2020-11-23 13:31:16.592802	4451	opening door 0
2020-11-23 13:31:17.299060	4452	door 0 opened
2020-11-23 13:31:17.299729	4453	closing door 2
2020-11-23 13:31:18.177582	4454	door 2 closed
2020-11-23 13:31:18.177935	4455	opening door 1
2020-11-23 13:31:18.939529	4456	door 1 opened
2020-11-23 13:32:04.195451	4457	feeder 1 reached (11)
2020-11-23 13:32:04.196130	4458	closing door 1
2020-11-23 13:32:04.879554	4459	door 1 closed
2020-11-23 13:32:04.880087	4460	opening door 2
2020-11-23 13:32:05.577361	4461	door 2 opened
2020-11-23 13:32:05.577872	4462	closing door 0
2020-11-23 13:32:06.520977	4463	door 0 closed
2020-11-23 13:32:06.521582	4464	opening door 3
2020-11-23 13:32:07.262549	4465	door 3 opened
2020-11-23 13:32:18.531058	4466	feeder 2 reached (9)
2020-11-23 13:32:18.531782	4467	closing door 3
2020-11-23 13:32:19.226690	4468	door 3 closed
2020-11-23 13:32:19.227511	4469	opening door 0
2020-11-23 13:32:19.969566	4470	door 0 opened
2020-11-23 13:32:19.970631	4471	closing door 2
2020-11-23 13:32:20.846110	4472	door 2 closed
2020-11-23 13:32:20.846491	4473	opening door 1
2020-11-23 13:32:21.566893	4474	door 1 opened
2020-11-23 13:32:47.520100	4475	feeder 1 reached (12)
2020-11-23 13:32:47.520709	4476	closing door 1
2020-11-23 13:32:48.206393	4477	door 1 closed
2020-11-23 13:32:48.207007	4478	opening door 2
2020-11-23 13:32:48.904350	4479	door 2 opened
2020-11-23 13:32:48.904825	4480	closing door 0
2020-11-23 13:32:49.936548	4481	door 0 closed
2020-11-23 13:32:49.937139	4482	opening door 3
2020-11-23 13:32:50.672122	4483	door 3 opened
2020-11-23 13:33:01.549558	4484	feeder 2 reached (10)
2020-11-23 13:33:01.550099	4485	closing door 3
2020-11-23 13:33:02.251515	4486	door 3 closed
2020-11-23 13:33:02.252023	4487	opening door 0
2020-11-23 13:33:02.979869	4488	door 0 opened
2020-11-23 13:33:02.980143	4489	closing door 2
2020-11-23 13:33:03.845558	4490	door 2 closed
2020-11-23 13:33:03.846102	4491	opening door 1
2020-11-23 13:33:04.614292	4492	door 1 opened
2020-11-23 13:33:26.824937	4493	feeder 1 reached (13)
2020-11-23 13:33:26.825618	4494	closing door 1
2020-11-23 13:33:27.511293	4495	door 1 closed
2020-11-23 13:33:27.512032	4496	opening door 2
2020-11-23 13:33:28.194632	4497	door 2 opened
2020-11-23 13:33:28.195295	4498	closing door 0
2020-11-23 13:33:29.262852	4499	door 0 closed
2020-11-23 13:33:29.263589	4500	opening door 3
2020-11-23 13:33:30.009965	4501	door 3 opened
2020-11-23 13:34:24.389628	4502	feeder 2 reached (11)
2020-11-23 13:34:24.390113	4503	closing door 3
2020-11-23 13:34:25.084464	4504	door 3 closed
2020-11-23 13:34:25.084928	4505	opening door 0
2020-11-23 13:34:25.788941	4506	door 0 opened
2020-11-23 13:34:25.789529	4507	closing door 2
2020-11-23 13:34:26.990620	4508	door 2 closed
2020-11-23 13:34:26.991236	4509	opening door 1
2020-11-23 13:34:27.739194	4510	door 1 opened
2020-11-23 13:35:11.284314	4511	feeder 1 reached (14)
2020-11-23 13:35:11.284942	4512	closing door 1
2020-11-23 13:35:11.975291	4513	door 1 closed
2020-11-23 13:35:11.975908	4514	opening door 2
2020-11-23 13:35:12.679414	4515	door 2 opened
2020-11-23 13:35:12.680088	4516	closing door 0
2020-11-23 13:35:13.683271	4517	door 0 closed
2020-11-23 13:35:13.683753	4518	opening door 3
2020-11-23 13:35:14.425390	4519	door 3 opened
2020-11-23 13:35:19.020294	4520	feeder 2 reached (12)
2020-11-23 13:35:19.020836	4521	closing door 3
2020-11-23 13:35:19.720201	4522	door 3 closed
2020-11-23 13:35:19.720831	4523	opening door 0
2020-11-23 13:35:20.423981	4524	door 0 opened
2020-11-23 13:35:20.424628	4525	closing door 2
2020-11-23 13:35:21.506507	4526	door 2 closed
2020-11-23 13:35:21.506793	4527	opening door 1
2020-11-23 13:35:22.249083	4528	door 1 opened
2020-11-23 13:36:12.098380	4529	feeder 1 reached (15)
2020-11-23 13:36:12.098930	4530	closing door 1
2020-11-23 13:36:12.793346	4531	door 1 closed
2020-11-23 13:36:12.794073	4532	opening door 2
2020-11-23 13:36:13.486953	4533	door 2 opened
2020-11-23 13:36:13.487444	4534	closing door 0
2020-11-23 13:36:14.319397	4535	door 0 closed
2020-11-23 13:36:14.319995	4536	opening door 3
2020-11-23 13:36:15.062142	4537	door 3 opened
2020-11-23 13:36:50.401670	4538	feeder 2 reached (13)
2020-11-23 13:36:50.402099	4539	closing door 3
2020-11-23 13:36:51.092714	4540	door 3 closed
2020-11-23 13:36:51.093346	4541	opening door 0
2020-11-23 13:36:51.852723	4542	door 0 opened
2020-11-23 13:36:51.853717	4543	closing door 2
2020-11-23 13:36:52.850024	4544	door 2 closed
2020-11-23 13:36:52.850925	4545	opening door 1
2020-11-23 13:36:53.589977	4546	door 1 opened
2020-11-23 13:37:05.985934	4547	feeder 1 reached (16)
2020-11-23 13:37:05.986639	4548	closing door 1
2020-11-23 13:37:06.668548	4549	door 1 closed
2020-11-23 13:37:06.669195	4550	opening door 2
2020-11-23 13:37:07.350994	4551	door 2 opened
2020-11-23 13:37:07.351786	4552	closing door 0
2020-11-23 13:37:08.376603	4553	door 0 closed
2020-11-23 13:37:08.377255	4554	opening door 3
2020-11-23 13:37:09.115754	4555	door 3 opened
2020-11-23 13:37:13.320106	4556	feeder 2 reached (14)
2020-11-23 13:37:13.320761	4557	closing door 3
2020-11-23 13:37:14.018346	4558	door 3 closed
2020-11-23 13:37:14.018877	4559	opening door 0
2020-11-23 13:37:14.743618	4560	door 0 opened
2020-11-23 13:37:14.744278	4561	closing door 2
2020-11-23 13:37:15.773325	4562	door 2 closed
2020-11-23 13:37:15.774164	4563	opening door 1
2020-11-23 13:37:16.523417	4564	door 1 opened
2020-11-23 13:37:39.415138	4565	feeder 1 reached (17)
2020-11-23 13:37:39.415826	4566	closing door 1
2020-11-23 13:37:40.104024	4567	door 1 closed
2020-11-23 13:37:40.104631	4568	opening door 2
2020-11-23 13:37:40.786731	4569	door 2 opened
2020-11-23 13:37:40.787332	4570	closing door 0
2020-11-23 13:37:41.989712	4571	door 0 closed
2020-11-23 13:37:41.990498	4572	opening door 3
2020-11-23 13:37:42.747030	4573	door 3 opened
2020-11-23 13:37:46.110652	4574	feeder 2 reached (15)
2020-11-23 13:37:46.111365	4575	closing door 3
2020-11-23 13:37:46.809020	4576	door 3 closed
2020-11-23 13:37:46.809804	4577	opening door 0
2020-11-23 13:37:47.527663	4578	door 0 opened
2020-11-23 13:37:47.528378	4579	closing door 2
2020-11-23 13:37:48.533197	4580	door 2 closed
2020-11-23 13:37:48.533968	4581	opening door 1
2020-11-23 13:37:49.285648	4582	door 1 opened
2020-11-23 13:38:13.964359	4583	feeder 1 reached (18)
2020-11-23 13:38:13.965039	4584	closing door 1
2020-11-23 13:38:14.668369	4585	door 1 closed
2020-11-23 13:38:14.669023	4586	opening door 2
2020-11-23 13:38:15.388941	4587	door 2 opened
2020-11-23 13:38:15.389787	4588	closing door 0
2020-11-23 13:38:16.395760	4589	door 0 closed
2020-11-23 13:38:16.396681	4590	opening door 3
2020-11-23 13:38:17.158473	4591	door 3 opened
2020-11-23 13:38:23.996612	4592	feeder 2 reached (16)
2020-11-23 13:38:23.997246	4593	closing door 3
2020-11-23 13:38:24.692544	4594	door 3 closed
2020-11-23 13:38:24.693137	4595	opening door 0
