2020-11-16 17:09:36.585717	1810	started experiment GE1_20_11_16
2020-11-16 17:09:36.586127	1811	closing door 0
2020-11-16 17:09:36.834183	1812	door 0 closed
2020-11-16 17:09:36.834888	1813	closing door 1
2020-11-16 17:09:37.269781	1814	door 1 closed
2020-11-16 17:09:37.270447	1815	closing door 2
2020-11-16 17:09:37.446752	1816	door 2 closed
2020-11-16 17:09:37.447022	1817	closing door 3
2020-11-16 17:09:37.633607	1818	door 3 closed
2020-11-16 17:09:43.345717	1819	feeder 1 reached (7)
2020-11-16 17:09:43.346341	1820	closing door 1
2020-11-16 17:09:43.424667	1821	door 1 closed
2020-11-16 17:09:43.425499	1822	opening door 2
2020-11-16 17:09:44.108477	1823	door 2 opened
2020-11-16 17:09:44.109401	1824	closing door 0
2020-11-16 17:09:44.598371	1825	door 0 closed
2020-11-16 17:09:44.598983	1826	opening door 3
2020-11-16 17:09:45.348279	1827	door 3 opened
2020-11-16 17:09:59.543375	1828	feeder 2 reached (7)
2020-11-16 17:09:59.544039	1829	closing door 3
2020-11-16 17:10:00.244719	1830	door 3 closed
2020-11-16 17:10:00.245449	1831	opening door 0
2020-11-16 17:10:00.996699	1832	door 0 opened
2020-11-16 17:10:00.997389	1833	closing door 2
2020-11-16 17:10:02.029825	1834	door 2 closed
2020-11-16 17:10:02.030593	1835	opening door 1
2020-11-16 17:10:02.789548	1836	door 1 opened
2020-11-16 17:10:11.465948	1837	feeder 1 reached (8)
2020-11-16 17:10:11.466591	1838	closing door 1
2020-11-16 17:10:12.150182	1839	door 1 closed
2020-11-16 17:10:12.150807	1840	opening door 2
2020-11-16 17:10:12.863936	1841	door 2 opened
2020-11-16 17:10:12.864561	1842	closing door 0
2020-11-16 17:10:13.874194	1843	door 0 closed
2020-11-16 17:10:13.874845	1844	opening door 3
2020-11-16 17:10:14.629504	1845	door 3 opened
2020-11-16 17:10:17.754528	1846	feeder 2 reached (8)
2020-11-16 17:10:17.755143	1847	closing door 3
2020-11-16 17:10:18.433734	1848	door 3 closed
2020-11-16 17:10:18.434385	1849	opening door 0
2020-11-16 17:10:19.151857	1850	door 0 opened
