2020-12-10 16:03:30.840287	16667	started experiment AL2_20_12_10_Open1_CrepLight
2020-12-10 16:03:30.840637	16668	closing door 0
2020-12-10 16:03:32.007175	16669	door 0 closed
2020-12-10 16:03:32.007529	16670	closing door 1
2020-12-10 16:03:32.221421	16671	door 1 closed
2020-12-10 16:03:32.221831	16672	closing door 2
2020-12-10 16:03:32.395975	16673	door 2 closed
2020-12-10 16:03:32.396358	16674	closing door 3
2020-12-10 16:03:32.591034	16675	door 3 closed
2020-12-10 16:04:22.836332	16676	feeder 1 reached (83)
2020-12-10 16:04:22.836745	16677	closing door 1
2020-12-10 16:04:22.916930	16678	door 1 closed
2020-12-10 16:04:22.917416	16679	opening door 2
2020-12-10 16:04:23.600597	16680	door 2 opened
2020-12-10 16:04:23.600992	16681	closing door 0
2020-12-10 16:04:23.818334	16682	door 0 closed
2020-12-10 16:04:23.818644	16683	opening door 3
2020-12-10 16:04:24.565620	16684	door 3 opened
2020-12-10 16:07:15.164674	16685	feeder 2 reached (81)
2020-12-10 16:07:15.165028	16686	closing door 3
2020-12-10 16:07:15.859367	16687	door 3 closed
2020-12-10 16:07:15.859764	16688	opening door 0
2020-12-10 16:07:16.604235	16689	door 0 opened
2020-12-10 16:07:16.604683	16690	closing door 2
2020-12-10 16:07:17.709978	16691	door 2 closed
2020-12-10 16:07:17.710341	16692	opening door 1
2020-12-10 16:07:18.415913	16693	door 1 opened
2020-12-10 16:07:24.070182	16694	feeder 1 reached (84)
2020-12-10 16:07:24.070579	16695	closing door 1
2020-12-10 16:07:24.661762	16696	door 1 closed
2020-12-10 16:07:24.662109	16697	opening door 2
2020-12-10 16:07:25.339765	16698	door 2 opened
2020-12-10 16:07:25.340204	16699	closing door 0
2020-12-10 16:07:26.303567	16700	door 0 closed
2020-12-10 16:07:26.304002	16701	opening door 3
2020-12-10 16:07:27.056212	16702	door 3 opened
2020-12-10 16:07:30.341455	16703	feeder 2 reached (82)
2020-12-10 16:07:30.341851	16704	closing door 3
2020-12-10 16:07:31.038765	16705	door 3 closed
2020-12-10 16:07:31.039129	16706	opening door 0
2020-12-10 16:07:31.755248	16707	door 0 opened
2020-12-10 16:07:31.755677	16708	closing door 2
2020-12-10 16:07:32.857795	16709	door 2 closed
2020-12-10 16:07:32.858208	16710	opening door 1
2020-12-10 16:07:33.576332	16711	door 1 opened
2020-12-10 16:07:53.045439	16712	feeder 1 reached (85)
2020-12-10 16:07:53.045775	16713	closing door 1
2020-12-10 16:07:53.635889	16714	door 1 closed
2020-12-10 16:07:53.636364	16715	opening door 2
2020-12-10 16:07:54.350155	16716	door 2 opened
2020-12-10 16:07:54.350547	16717	closing door 0
2020-12-10 16:07:55.405903	16718	door 0 closed
2020-12-10 16:07:55.406302	16719	opening door 3
2020-12-10 16:07:56.169617	16720	door 3 opened
2020-12-10 16:08:18.340809	16721	feeder 2 reached (83)
