2020-11-24 14:20:58.189714	6070	started experiment AL2_20_11_24
2020-11-24 14:20:58.190113	6071	closing door 0
2020-11-24 14:20:58.546164	6072	door 0 closed
2020-11-24 14:20:58.546887	6073	closing door 1
2020-11-24 14:20:58.918569	6074	door 1 closed
2020-11-24 14:20:58.919760	6075	closing door 2
2020-11-24 14:20:59.103739	6076	door 2 closed
2020-11-24 14:20:59.104421	6077	closing door 3
2020-11-24 14:20:59.289059	6078	door 3 closed
2020-11-24 14:21:03.211786	6079	feeder 1 reached (29)
2020-11-24 14:21:03.212450	6080	closing door 1
2020-11-24 14:21:03.309498	6081	door 1 closed
2020-11-24 14:21:03.310077	6082	opening door 2
2020-11-24 14:21:04.011515	6083	door 2 opened
2020-11-24 14:21:04.012393	6084	closing door 0
2020-11-24 14:21:04.264253	6085	door 0 closed
2020-11-24 14:21:04.264902	6086	opening door 3
2020-11-24 14:21:05.014917	6087	door 3 opened
2020-11-24 14:21:23.808375	6088	feeder 2 reached (28)
2020-11-24 14:21:23.808840	6089	closing door 3
2020-11-24 14:21:24.502855	6090	door 3 closed
2020-11-24 14:21:24.503490	6091	opening door 0
2020-11-24 14:21:25.227868	6092	door 0 opened
2020-11-24 14:21:25.228592	6093	closing door 2
2020-11-24 14:21:26.170468	6094	door 2 closed
2020-11-24 14:21:26.171151	6095	opening door 1
2020-11-24 14:21:26.895533	6096	door 1 opened
2020-11-24 14:21:51.633775	6097	feeder 1 reached (30)
2020-11-24 14:21:51.634477	6098	closing door 1
2020-11-24 14:21:52.227946	6099	door 1 closed
2020-11-24 14:21:52.228580	6100	opening door 2
2020-11-24 14:21:52.915611	6101	door 2 opened
2020-11-24 14:21:52.916354	6102	closing door 0
2020-11-24 14:21:54.030584	6103	door 0 closed
2020-11-24 14:21:54.031219	6104	opening door 3
2020-11-24 14:21:54.767069	6105	door 3 opened
2020-11-24 14:22:21.489987	6106	feeder 2 reached (29)
2020-11-24 14:22:21.490679	6107	closing door 3
2020-11-24 14:22:22.188798	6108	door 3 closed
2020-11-24 14:22:22.189464	6109	opening door 0
2020-11-24 14:22:22.908972	6110	door 0 opened
2020-11-24 14:22:22.909696	6111	closing door 2
2020-11-24 14:22:23.921782	6112	door 2 closed
2020-11-24 14:22:23.922474	6113	opening door 1
2020-11-24 14:22:24.638530	6114	door 1 opened
2020-11-24 14:22:41.022216	6115	feeder 1 reached (31)
2020-11-24 14:22:41.022914	6116	closing door 1
2020-11-24 14:22:41.618440	6117	door 1 closed
2020-11-24 14:22:41.619218	6118	opening door 2
2020-11-24 14:22:42.323144	6119	door 2 opened
2020-11-24 14:22:42.323794	6120	closing door 0
2020-11-24 14:22:43.202913	6121	door 0 closed
2020-11-24 14:22:43.203568	6122	opening door 3
2020-11-24 14:22:43.941335	6123	door 3 opened
2020-11-24 14:23:08.203224	6124	feeder 2 reached (30)
2020-11-24 14:23:08.203928	6125	closing door 3
2020-11-24 14:23:08.907764	6126	door 3 closed
2020-11-24 14:23:08.908585	6127	opening door 0
2020-11-24 14:23:09.628979	6128	door 0 opened
2020-11-24 14:23:09.629684	6129	closing door 2
2020-11-24 14:23:10.640119	6130	door 2 closed
2020-11-24 14:23:10.640876	6131	opening door 1
2020-11-24 14:23:11.371452	6132	door 1 opened
2020-11-24 14:23:45.047787	6133	feeder 1 reached (32)
