2020-12-10 14:17:25.984419	15244	started experiment GE2_20_12_10_Open1_CrepLight
2020-12-10 14:17:25.984770	15245	closing door 0
2020-12-10 14:17:26.158438	15246	door 0 closed
2020-12-10 14:17:26.158741	15247	closing door 1
2020-12-10 14:17:26.326613	15248	door 1 closed
2020-12-10 14:17:26.327765	15249	closing door 2
2020-12-10 14:17:26.500397	15250	door 2 closed
2020-12-10 14:17:26.500782	15251	closing door 3
2020-12-10 14:17:26.680221	15252	door 3 closed
2020-12-10 14:17:36.072344	15253	feeder 1 reached (4)
2020-12-10 14:17:36.072758	15254	closing door 1
2020-12-10 14:17:36.161948	15255	door 1 closed
2020-12-10 14:17:36.162326	15256	opening door 2
2020-12-10 14:17:36.859341	15257	door 2 opened
2020-12-10 14:17:36.859706	15258	closing door 0
2020-12-10 14:17:37.107871	15259	door 0 closed
2020-12-10 14:17:37.108269	15260	opening door 3
2020-12-10 14:17:37.840108	15261	door 3 opened
2020-12-10 14:18:25.605111	15262	feeder 2 reached (3)
2020-12-10 14:18:25.605486	15263	closing door 3
2020-12-10 14:18:26.282372	15264	door 3 closed
2020-12-10 14:18:26.282987	15265	opening door 0
2020-12-10 14:18:26.983952	15266	door 0 opened
2020-12-10 14:18:26.984354	15267	closing door 2
2020-12-10 14:18:27.772807	15268	door 2 closed
2020-12-10 14:18:27.773208	15269	opening door 1
2020-12-10 14:18:28.506197	15270	door 1 opened
2020-12-10 14:18:42.964405	15271	feeder 1 reached (5)
2020-12-10 14:18:42.964819	15272	closing door 1
2020-12-10 14:18:43.555115	15273	door 1 closed
2020-12-10 14:18:43.555525	15274	opening door 2
2020-12-10 14:18:44.257045	15275	door 2 opened
2020-12-10 14:18:44.257513	15276	closing door 0
2020-12-10 14:18:45.292626	15277	door 0 closed
2020-12-10 14:18:45.292972	15278	opening door 3
2020-12-10 14:18:46.037456	15279	door 3 opened
2020-12-10 14:19:03.137894	15280	feeder 2 reached (4)
2020-12-10 14:19:03.138234	15281	closing door 3
2020-12-10 14:19:03.827334	15282	door 3 closed
2020-12-10 14:19:03.827780	15283	opening door 0
2020-12-10 14:19:04.541292	15284	door 0 opened
2020-12-10 14:19:04.541648	15285	closing door 2
2020-12-10 14:19:05.367546	15286	door 2 closed
2020-12-10 14:19:05.367964	15287	opening door 1
2020-12-10 14:19:06.084651	15288	door 1 opened
2020-12-10 14:19:20.332108	15289	feeder 1 reached (6)
2020-12-10 14:19:20.332494	15290	closing door 1
2020-12-10 14:19:20.925740	15291	door 1 closed
2020-12-10 14:19:20.926126	15292	opening door 2
2020-12-10 14:19:21.622389	15293	door 2 opened
2020-12-10 14:19:21.622779	15294	closing door 0
2020-12-10 14:19:22.568222	15295	door 0 closed
2020-12-10 14:19:22.568677	15296	opening door 3
2020-12-10 14:19:23.305409	15297	door 3 opened
2020-12-10 14:19:46.254646	15298	feeder 2 reached (5)
2020-12-10 14:19:46.255054	15299	closing door 3
2020-12-10 14:19:47.023248	15300	door 3 closed
2020-12-10 14:19:47.023706	15301	opening door 0
2020-12-10 14:19:47.740621	15302	door 0 opened
2020-12-10 14:19:47.741009	15303	closing door 2
2020-12-10 14:19:48.762576	15304	door 2 closed
2020-12-10 14:19:48.762877	15305	opening door 1
2020-12-10 14:19:49.484678	15306	door 1 opened
2020-12-10 14:19:58.241528	15307	feeder 1 reached (7)
2020-12-10 14:19:58.242191	15308	closing door 1
2020-12-10 14:19:58.845074	15309	door 1 closed
2020-12-10 14:19:58.845490	15310	opening door 2
2020-12-10 14:19:59.535079	15311	door 2 opened
2020-12-10 14:19:59.535598	15312	closing door 0
2020-12-10 14:20:00.658968	15313	door 0 closed
2020-12-10 14:20:00.659285	15314	opening door 3
2020-12-10 14:20:01.389651	15315	door 3 opened
2020-12-10 14:20:14.728477	15316	feeder 2 reached (6)
2020-12-10 14:20:14.728932	15317	closing door 3
2020-12-10 14:20:15.420669	15318	door 3 closed
2020-12-10 14:20:15.421112	15319	opening door 0
2020-12-10 14:20:16.154800	15320	door 0 opened
2020-12-10 14:20:16.155207	15321	closing door 2
2020-12-10 14:20:17.054552	15322	door 2 closed
2020-12-10 14:20:17.054918	15323	opening door 1
